,Customer ID,Age,Gender,Item Purchased,Review Rating,Location,Review Rating,Payment Method,Previous Purchases,Income,ServiceQuality,FeedbackScore,LoyaltyLevel,SatisfactionScore,Product_ID,Purchase_Frequency,Average_Spending_Value,Most_Frequent_Category,Retention_Strategy,Churn_Probability,Lifetime_Value,Season
2526,2527,47,Male,Shorts,3.4,Rhode Island,3.4,Bank Transfer,30,101116,3,Low,Gold,68.99,PROD_Z8IGGH,18,76.99,Electronics,Discount,0.97,368.8,Winter
2527,2528,19,Male,Pants,3.6,Illinois,3.6,Cash,33,86326,2,High,Bronze,100.0,PROD_G88UOI,12,133.74,Home,Loyalty Program,0.83,9912.8,Spring
2528,2529,52,Male,Jewelry,4.7,Alabama,4.7,Bank Transfer,31,54211,6,High,Gold,100.0,PROD_NOLGYG,12,72.89,Sports,Discount,0.58,930.28,Summer
2529,2530,34,Male,Gloves,4.7,Tennessee,4.7,Cash,48,102747,6,High,Gold,97.62,PROD_JAZHZK,5,112.66,Clothing,Loyalty Program,0.61,4464.39,Fall
2530,2531,25,Male,Skirt,3.6,Massachusetts,3.6,Debit Card,28,63736,3,High,Silver,82.08,PROD_PHKBWB,13,79.11,Clothing,Loyalty Program,0.07,9853.74,Fall
2531,2532,43,Male,Sandals,4.6,Texas,4.6,PayPal,7,91964,7,Low,Silver,100.0,PROD_AMU8T9,7,39.89,Clothing,Loyalty Program,0.06,933.88,Fall
2532,2533,55,Male,Socks,2.6,Nebraska,2.6,PayPal,4,96342,9,High,Gold,90.29,PROD_SMB0PM,4,85.77,Electronics,Loyalty Program,0.67,8979.36,Summer
2533,2534,66,Male,Jewelry,3.1,Pennsylvania,3.1,Venmo,49,86431,7,Low,Gold,94.4,PROD_10W1W0,15,109.13,Clothing,Loyalty Program,0.35,5294.45,Summer
2534,2535,41,Male,Sunglasses,3.2,Virginia,3.2,PayPal,22,94051,2,Medium,Bronze,80.05,PROD_PSS276,1,129.75,Home,Email Campaign,0.13,5658.01,Winter
2535,2536,47,Male,Coat,3.9,Vermont,3.9,Bank Transfer,39,116424,3,Medium,Gold,71.33,PROD_3A1VII,11,58.98,Clothing,Loyalty Program,0.45,8602.16,Spring
2536,2537,51,Male,Belt,4.9,Oklahoma,4.9,Bank Transfer,45,61627,2,High,Silver,53.95,PROD_WF9AGJ,3,93.99,Home,Loyalty Program,0.97,4017.04,Summer
2537,2538,44,Male,Coat,4.1,Maine,4.1,Debit Card,30,92425,8,Low,Bronze,100.0,PROD_9BD2EF,7,63.05,Home,Loyalty Program,0.43,8540.57,Fall
2538,2539,18,Male,Scarf,4.2,New Jersey,4.2,Venmo,33,105191,6,Low,Silver,100.0,PROD_DGW46L,2,64.24,Sports,Discount,0.99,660.36,Spring
2539,2540,33,Male,Sandals,4.1,Massachusetts,4.1,PayPal,24,115461,5,Medium,Bronze,88.6,PROD_KXXFE5,11,187.04,Electronics,Email Campaign,0.26,9721.67,Spring
2540,2541,24,Male,Belt,3.9,New Jersey,3.9,PayPal,11,55984,10,Low,Silver,79.95,PROD_VV0I8X,5,33.83,Sports,Discount,0.4,3658.36,Fall
2541,2542,33,Male,Scarf,2.7,Washington,2.7,Venmo,13,80759,2,High,Gold,94.21,PROD_ZBA48V,1,98.49,Clothing,Loyalty Program,0.58,9189.78,Summer
2542,2543,61,Male,Jewelry,3.7,Arkansas,3.7,PayPal,27,37106,2,High,Silver,79.55,PROD_K5VZON,1,127.8,Clothing,Loyalty Program,0.85,561.81,Summer
2543,2544,27,Male,Scarf,2.7,West Virginia,2.7,Debit Card,30,93857,6,High,Silver,100.0,PROD_S78LIC,19,118.36,Sports,Loyalty Program,0.58,3296.02,Winter
2544,2545,46,Male,Pants,2.5,Delaware,2.5,Cash,39,97156,5,Medium,Silver,89.92,PROD_2NI2D1,8,174.87,Electronics,Loyalty Program,0.99,6927.86,Winter
2545,2546,38,Male,Shoes,3.9,Texas,3.9,Bank Transfer,10,56142,2,High,Silver,60.88,PROD_DQFOG1,8,105.45,Clothing,Loyalty Program,0.4,8726.66,Winter
2546,2547,63,Male,Boots,3.0,Texas,3.0,Venmo,4,56344,1,Medium,Gold,71.3,PROD_22K0SJ,16,155.48,Sports,Discount,0.18,5489.75,Winter
2547,2548,47,Male,Jacket,3.2,Mississippi,3.2,Bank Transfer,16,30922,3,High,Bronze,50.06,PROD_2FOJ14,1,151.39,Clothing,Loyalty Program,0.48,8487.61,Summer
2548,2549,42,Male,Backpack,3.8,Texas,3.8,Credit Card,34,92209,9,High,Gold,100.0,PROD_YMV0OH,9,84.51,Home,Loyalty Program,0.53,4763.67,Winter
2549,2550,41,Male,Jacket,2.7,Virginia,2.7,Credit Card,11,84648,8,High,Bronze,90.18,PROD_6YRPES,19,54.95,Home,Email Campaign,0.45,3349.36,Fall
2550,2551,53,Male,Boots,3.0,New Hampshire,3.0,Credit Card,30,52876,10,Low,Bronze,100.0,PROD_ID2RFE,3,122.43,Home,Loyalty Program,0.4,7134.56,Spring
2551,2552,29,Male,Shoes,4.1,Minnesota,4.1,Cash,40,33577,6,High,Silver,78.99,PROD_AH1LGH,3,92.04,Sports,Discount,0.4,1870.12,Summer
2552,2553,61,Male,Belt,3.2,Maryland,3.2,Cash,13,103722,4,High,Bronze,61.89,PROD_Q1JYX8,18,45.71,Clothing,Loyalty Program,0.61,1970.64,Fall
2553,2554,69,Male,Jewelry,4.5,Vermont,4.5,Cash,28,82717,8,Low,Bronze,99.65,PROD_TECHIV,15,80.2,Electronics,Loyalty Program,0.82,2195.74,Fall
2554,2555,51,Male,Jewelry,4.3,Kansas,4.3,Bank Transfer,49,57015,2,High,Bronze,78.84,PROD_0KXS7L,14,56.72,Home,Loyalty Program,0.04,2521.62,Summer
2555,2556,24,Male,Pants,3.5,Idaho,3.5,PayPal,23,109138,7,Low,Silver,100.0,PROD_18HFMZ,5,196.98,Home,Email Campaign,0.69,4936.54,Spring
2556,2557,24,Male,T-shirt,3.1,Montana,3.1,PayPal,4,71506,5,Low,Bronze,54.34,PROD_X5DSI2,8,119.47,Home,Email Campaign,0.12,1630.93,Winter
2557,2558,70,Male,Shorts,3.9,Oklahoma,3.9,Venmo,17,103494,9,Medium,Silver,100.0,PROD_XKRFER,14,94.69,Sports,Discount,0.93,7721.86,Summer
2558,2559,49,Male,Hoodie,2.7,California,2.7,Cash,24,101190,4,High,Gold,76.13,PROD_KEUWVY,18,122.42,Home,Email Campaign,0.42,5589.18,Spring
2559,2560,48,Male,Belt,4.0,Mississippi,4.0,Venmo,21,42010,3,Low,Bronze,98.9,PROD_O9ZKBK,2,136.0,Electronics,Discount,0.68,8313.72,Summer
2560,2561,58,Male,Boots,2.7,California,2.7,Debit Card,17,79453,10,High,Gold,100.0,PROD_9IDSH3,12,136.95,Sports,Loyalty Program,0.41,312.15,Spring
2561,2562,32,Male,Hoodie,2.7,New York,2.7,Credit Card,22,51266,9,Medium,Gold,100.0,PROD_PNOUSO,12,172.66,Sports,Loyalty Program,0.48,1551.01,Fall
2562,2563,57,Male,Shorts,4.7,Arizona,4.7,Debit Card,27,50558,9,Low,Bronze,100.0,PROD_0UE0XW,2,34.4,Clothing,Discount,0.78,1472.52,Spring
2563,2564,69,Male,Backpack,4.5,Massachusetts,4.5,PayPal,1,110455,7,Low,Bronze,100.0,PROD_34WKG6,16,43.8,Sports,Email Campaign,0.28,2290.77,Winter
2564,2565,42,Male,Scarf,3.0,Kentucky,3.0,Debit Card,27,55184,2,High,Bronze,92.04,PROD_VM79HT,7,179.52,Home,Discount,0.64,8312.19,Spring
2565,2566,30,Male,Socks,3.6,Vermont,3.6,Debit Card,8,96018,9,Low,Gold,100.0,PROD_42A2UU,2,94.88,Sports,Email Campaign,0.68,5619.15,Winter
2566,2567,35,Male,Handbag,3.3,Missouri,3.3,Credit Card,43,97303,5,Medium,Gold,96.98,PROD_KXXHPU,14,170.65,Clothing,Discount,0.02,6124.06,Fall
2567,2568,19,Male,Sunglasses,4.3,Michigan,4.3,Venmo,24,90428,6,Medium,Bronze,91.39,PROD_2JBHKM,2,196.02,Sports,Loyalty Program,0.4,3424.6,Winter
2568,2569,52,Male,T-shirt,4.3,Texas,4.3,Cash,29,117473,9,High,Bronze,100.0,PROD_1PYEO9,1,39.75,Clothing,Email Campaign,0.55,3655.45,Fall
2569,2570,42,Male,Dress,4.8,New York,4.8,Debit Card,10,79566,7,Medium,Bronze,100.0,PROD_EKPX5B,16,173.7,Clothing,Discount,0.41,2004.72,Spring
2570,2571,36,Male,Sneakers,4.0,New Mexico,4.0,Bank Transfer,12,36995,9,Low,Bronze,83.29,PROD_43I6Z9,14,26.57,Home,Loyalty Program,0.63,9316.93,Summer
2571,2572,45,Male,Sunglasses,3.5,Mississippi,3.5,Credit Card,48,106414,3,Low,Gold,100.0,PROD_CL1LQH,17,46.04,Clothing,Email Campaign,0.73,1470.06,Winter
2572,2573,54,Male,Blouse,3.9,Washington,3.9,Debit Card,40,104661,9,Medium,Bronze,96.43,PROD_3N78IV,1,141.81,Sports,Loyalty Program,0.81,8384.05,Spring
2573,2574,54,Male,T-shirt,4.4,New Mexico,4.4,Bank Transfer,1,50792,7,High,Gold,83.58,PROD_ECUAJC,16,149.66,Clothing,Email Campaign,0.66,7494.95,Winter
2574,2575,27,Male,Hat,4.6,Florida,4.6,Credit Card,26,40851,6,Low,Gold,98.23,PROD_H5G6FO,18,74.57,Clothing,Loyalty Program,0.34,9181.01,Spring
2575,2576,53,Male,Shorts,4.0,Minnesota,4.0,Cash,9,110397,7,High,Gold,92.08,PROD_ERBYQ4,3,33.62,Electronics,Email Campaign,0.93,8651.86,Winter
2576,2577,20,Male,Hoodie,4.2,New Hampshire,4.2,PayPal,19,80525,4,Medium,Silver,73.37,PROD_4WV7II,6,99.49,Home,Loyalty Program,0.5,2779.84,Summer
2577,2578,52,Male,Socks,4.5,Minnesota,4.5,Debit Card,37,99260,10,Medium,Gold,100.0,PROD_IDGK49,4,76.66,Clothing,Email Campaign,0.36,7853.11,Summer
2578,2579,54,Male,Sunglasses,3.9,Vermont,3.9,Bank Transfer,3,40433,8,High,Silver,85.43,PROD_2TY81J,15,179.63,Home,Email Campaign,0.78,3452.27,Summer
2579,2580,65,Male,Blouse,3.7,Minnesota,3.7,Venmo,40,110421,8,Medium,Bronze,100.0,PROD_EY7ZEZ,19,72.53,Electronics,Discount,0.37,138.63,Winter
2580,2581,43,Male,Jeans,3.6,Massachusetts,3.6,Cash,13,31556,4,High,Bronze,76.58,PROD_B5L7RB,16,106.75,Electronics,Discount,0.79,4226.73,Winter
2581,2582,57,Male,Dress,4.7,Wyoming,4.7,Bank Transfer,48,105420,8,Low,Bronze,100.0,PROD_IWXN5W,18,70.7,Electronics,Email Campaign,0.73,5662.56,Fall
2582,2583,19,Male,Dress,3.6,South Dakota,3.6,Venmo,4,39087,2,Low,Bronze,48.32,PROD_3W7VDF,14,50.13,Clothing,Loyalty Program,0.9,4853.34,Summer
2583,2584,69,Male,Jeans,2.5,Oklahoma,2.5,Bank Transfer,9,63969,1,High,Silver,92.17,PROD_9UAZUK,18,95.39,Electronics,Email Campaign,0.68,9962.15,Winter
2584,2585,26,Male,Socks,2.9,Florida,2.9,PayPal,26,51887,9,Low,Bronze,100.0,PROD_3Q1QWF,13,115.17,Clothing,Discount,0.99,2469.19,Winter
2585,2586,57,Male,Sunglasses,4.4,Wisconsin,4.4,Venmo,19,108094,8,High,Bronze,100.0,PROD_QMWA61,3,165.04,Clothing,Discount,0.27,8290.62,Spring
2586,2587,20,Male,Coat,4.6,Maine,4.6,Venmo,1,114916,8,Low,Gold,97.01,PROD_G2LHYF,13,71.75,Electronics,Email Campaign,0.49,1086.76,Fall
2587,2588,55,Male,Scarf,3.7,Connecticut,3.7,PayPal,29,54518,7,Low,Gold,82.08,PROD_83XH8P,1,116.96,Clothing,Loyalty Program,0.61,8542.05,Spring
2588,2589,44,Male,Backpack,3.2,Delaware,3.2,Venmo,38,75314,4,Medium,Silver,76.37,PROD_WS6YB6,18,68.44,Home,Loyalty Program,0.54,7903.26,Summer
2589,2590,52,Male,Pants,4.9,North Dakota,4.9,Bank Transfer,31,52358,7,Medium,Bronze,86.7,PROD_6ZGUKB,17,55.57,Clothing,Discount,0.86,1043.22,Summer
2590,2591,57,Male,Gloves,5.0,California,5.0,PayPal,35,42811,6,High,Gold,89.63,PROD_SKUDM4,10,58.81,Sports,Email Campaign,0.92,379.59,Fall
2591,2592,40,Male,Jacket,3.3,New Mexico,3.3,Debit Card,40,94033,4,Medium,Silver,99.83,PROD_289RZV,10,191.48,Home,Email Campaign,0.91,4020.38,Fall
2592,2593,23,Male,Shorts,4.4,Iowa,4.4,Cash,13,92764,4,Medium,Gold,52.2,PROD_PX79BO,10,163.64,Clothing,Discount,0.49,8055.4,Summer
2593,2594,36,Male,Pants,4.7,Colorado,4.7,Debit Card,9,64144,5,High,Silver,92.01,PROD_1ZY5A4,1,21.19,Electronics,Discount,0.97,1389.15,Winter
2594,2595,59,Male,Skirt,3.6,Montana,3.6,Credit Card,25,39058,5,Low,Gold,79.12,PROD_DFAE4K,6,32.76,Sports,Loyalty Program,0.2,9121.15,Fall
2595,2596,29,Male,Blouse,3.2,Iowa,3.2,Credit Card,3,86987,10,Low,Gold,88.95,PROD_34BZFC,5,85.92,Sports,Loyalty Program,0.67,1811.67,Summer
2596,2597,63,Male,Shirt,3.0,Louisiana,3.0,Venmo,35,47190,9,Medium,Bronze,100.0,PROD_X2GBVF,3,196.56,Home,Loyalty Program,0.14,4867.57,Summer
2597,2598,60,Male,Jewelry,4.4,Alabama,4.4,Bank Transfer,13,34354,10,Medium,Bronze,100.0,PROD_92YORB,18,81.81,Sports,Discount,0.32,1915.0,Fall
2598,2599,64,Male,Backpack,3.3,Nevada,3.3,Credit Card,31,68062,5,Low,Silver,100.0,PROD_FKU7YV,7,92.26,Sports,Loyalty Program,0.75,5125.49,Spring
2599,2600,63,Male,Jewelry,3.4,Vermont,3.4,Credit Card,48,63291,4,Medium,Gold,54.14,PROD_5S4X16,18,101.65,Clothing,Discount,0.85,416.65,Winter
2600,2601,21,Male,Belt,3.9,New York,3.9,Debit Card,6,97114,8,High,Bronze,100.0,PROD_1JZM8G,8,21.63,Sports,Discount,0.65,3763.29,Summer
2601,2602,61,Male,Dress,2.9,Mississippi,2.9,PayPal,43,30332,10,Medium,Silver,100.0,PROD_AI4OL4,16,64.56,Electronics,Loyalty Program,0.36,1684.73,Winter
2602,2603,65,Male,Coat,2.9,South Carolina,2.9,Venmo,1,115367,9,Medium,Silver,100.0,PROD_KZBT2T,9,144.21,Home,Email Campaign,0.68,6465.26,Winter
2603,2604,69,Male,Dress,2.7,Washington,2.7,Debit Card,8,58157,5,High,Silver,100.0,PROD_CREOQR,3,26.79,Sports,Email Campaign,0.51,5520.83,Spring
2604,2605,47,Male,Sweater,3.4,Colorado,3.4,Credit Card,6,66953,6,Medium,Bronze,63.25,PROD_8AKR1S,6,94.17,Sports,Email Campaign,0.44,5609.06,Winter
2605,2606,41,Male,Hoodie,3.7,Nevada,3.7,Debit Card,32,41017,9,High,Silver,97.48,PROD_C0KZC7,14,191.05,Clothing,Email Campaign,0.92,173.26,Summer
2606,2607,68,Male,Shoes,4.7,Nevada,4.7,Bank Transfer,46,97059,1,Medium,Bronze,77.73,PROD_2D14MT,15,162.54,Sports,Email Campaign,0.95,3166.74,Summer
2607,2608,41,Male,Shoes,3.1,Oklahoma,3.1,Bank Transfer,38,91284,6,Low,Silver,100.0,PROD_X6M1HH,6,97.44,Sports,Loyalty Program,0.54,2852.12,Summer
2608,2609,42,Male,Jacket,4.2,Mississippi,4.2,PayPal,48,95803,8,Medium,Bronze,100.0,PROD_TQ6K9Z,10,94.73,Electronics,Email Campaign,0.09,2238.02,Fall
2609,2610,66,Male,Backpack,3.0,Arkansas,3.0,Credit Card,18,68964,2,Low,Gold,76.51,PROD_YUQJXD,16,156.37,Clothing,Discount,0.77,1080.78,Fall
2610,2611,66,Male,Jeans,3.1,West Virginia,3.1,Bank Transfer,25,78818,1,Low,Gold,100.0,PROD_WMIY7Q,16,134.32,Home,Loyalty Program,0.4,2986.86,Spring
2611,2612,33,Male,Jacket,4.2,Michigan,4.2,Cash,4,38463,4,Low,Gold,100.0,PROD_1WAN31,17,168.22,Clothing,Email Campaign,0.74,9624.87,Winter
2612,2613,55,Male,Sunglasses,3.8,Louisiana,3.8,Cash,27,111383,3,High,Gold,68.98,PROD_5KN8SG,6,109.93,Sports,Discount,0.07,3890.98,Fall
2613,2614,58,Male,Gloves,2.9,South Dakota,2.9,Cash,14,57486,2,High,Bronze,77.09,PROD_0EGRD7,8,183.17,Sports,Loyalty Program,0.03,8343.47,Spring
2614,2615,18,Male,Jacket,4.2,North Dakota,4.2,Credit Card,36,52937,8,Low,Silver,88.39,PROD_QPO5J7,10,150.16,Electronics,Discount,0.77,4011.73,Fall
2615,2616,49,Male,T-shirt,3.1,Arizona,3.1,Venmo,6,113713,6,High,Bronze,98.68,PROD_7IQ82O,1,91.84,Clothing,Email Campaign,0.53,1494.28,Fall
2616,2617,61,Male,Sandals,3.6,Georgia,3.6,Bank Transfer,46,62796,8,Medium,Silver,91.0,PROD_LD74IT,14,54.23,Sports,Discount,0.9,268.27,Fall
2617,2618,31,Male,Shorts,4.8,Idaho,4.8,Bank Transfer,29,41613,10,Low,Bronze,100.0,PROD_T75CHZ,9,73.37,Home,Discount,0.16,9789.0,Spring
2618,2619,70,Male,Handbag,4.1,Louisiana,4.1,Credit Card,12,47903,9,Medium,Gold,100.0,PROD_JB701T,17,105.48,Electronics,Email Campaign,0.14,8363.01,Fall
2619,2620,68,Male,Pants,3.9,Connecticut,3.9,Credit Card,47,43998,4,High,Bronze,76.55,PROD_72YQSV,17,80.67,Sports,Loyalty Program,0.41,454.71,Winter
2620,2621,27,Male,Blouse,3.0,Ohio,3.0,Venmo,28,88250,10,High,Gold,100.0,PROD_EDMQ0A,10,95.96,Sports,Loyalty Program,0.88,2525.24,Winter
2621,2622,48,Male,Shoes,3.0,Maine,3.0,PayPal,21,63441,6,High,Bronze,90.07,PROD_5C1JTC,17,53.38,Sports,Discount,1.0,3930.46,Winter
2622,2623,63,Male,Backpack,4.9,New Hampshire,4.9,Venmo,15,83749,8,Low,Silver,95.52,PROD_RL8PQU,8,123.77,Home,Loyalty Program,0.35,3499.19,Fall
2623,2624,49,Male,Shoes,4.8,Massachusetts,4.8,Cash,38,86262,9,Low,Gold,100.0,PROD_CH9D72,5,163.24,Clothing,Email Campaign,0.22,7573.66,Fall
2624,2625,19,Male,Dress,3.3,South Dakota,3.3,Debit Card,19,39446,7,Medium,Gold,86.34,PROD_W63X8E,19,29.17,Electronics,Loyalty Program,0.81,4855.08,Fall
2625,2626,30,Male,Skirt,2.7,Colorado,2.7,Bank Transfer,31,93004,7,High,Silver,100.0,PROD_RS72G6,12,27.68,Sports,Loyalty Program,0.33,4494.55,Fall
2626,2627,50,Male,Jacket,4.2,Rhode Island,4.2,Bank Transfer,30,71952,1,High,Bronze,65.42,PROD_P8Z95L,9,114.27,Clothing,Loyalty Program,0.28,7501.11,Fall
2627,2628,66,Male,Shirt,3.6,Missouri,3.6,PayPal,40,97760,2,Medium,Bronze,76.22,PROD_GT1BZZ,9,173.88,Home,Discount,0.93,7436.84,Summer
2628,2629,25,Male,Hoodie,3.8,Wyoming,3.8,Venmo,42,95143,10,High,Silver,100.0,PROD_KECHU7,12,86.88,Home,Email Campaign,0.33,5626.54,Winter
2629,2630,61,Male,Scarf,3.8,New Hampshire,3.8,Venmo,25,54922,5,Low,Silver,68.9,PROD_9PNE2W,14,36.88,Sports,Email Campaign,0.37,9732.05,Spring
2630,2631,29,Male,Skirt,4.2,Maine,4.2,Bank Transfer,20,42624,7,Low,Gold,81.68,PROD_NCM5FE,17,83.59,Sports,Loyalty Program,0.22,9307.39,Summer
2631,2632,53,Male,Skirt,2.7,Connecticut,2.7,PayPal,3,62458,9,Low,Gold,100.0,PROD_NGHHHN,3,46.99,Sports,Loyalty Program,0.1,2496.14,Fall
2632,2633,24,Male,Scarf,5.0,Alaska,5.0,Venmo,14,118973,10,Medium,Silver,100.0,PROD_ZO50AN,8,138.93,Sports,Loyalty Program,0.41,8998.87,Summer
2633,2634,51,Male,Sunglasses,4.7,Alaska,4.7,PayPal,32,115260,7,Low,Silver,100.0,PROD_MW7RSA,3,145.95,Clothing,Loyalty Program,0.79,9174.43,Spring
2634,2635,26,Male,Sandals,3.2,North Carolina,3.2,Cash,20,35026,9,Medium,Bronze,93.05,PROD_MT99QR,4,188.71,Sports,Email Campaign,0.8,6097.26,Summer
2635,2636,59,Male,Hoodie,2.9,Colorado,2.9,PayPal,34,109923,1,Low,Gold,91.91,PROD_DY6BZW,10,133.86,Home,Email Campaign,0.57,9157.77,Summer
2636,2637,41,Male,Jacket,4.2,Utah,4.2,PayPal,6,44872,10,Low,Gold,100.0,PROD_HJTHNN,13,63.35,Clothing,Loyalty Program,0.8,2818.06,Fall
2637,2638,20,Male,Pants,3.7,Alabama,3.7,Credit Card,2,102423,10,High,Bronze,100.0,PROD_P1TG04,9,147.0,Home,Email Campaign,0.21,7805.42,Winter
2638,2639,22,Male,Shirt,4.2,Hawaii,4.2,PayPal,35,99867,6,Low,Gold,92.96,PROD_AU8SN0,12,51.11,Sports,Loyalty Program,0.5,633.84,Summer
2639,2640,18,Male,Blouse,2.6,New Hampshire,2.6,Debit Card,33,65196,8,High,Bronze,96.29,PROD_KMNBH3,10,133.96,Home,Email Campaign,0.26,3619.04,Winter
2640,2641,30,Male,Skirt,4.0,Indiana,4.0,Debit Card,45,59162,2,High,Gold,40.14,PROD_ABEAMR,4,175.47,Sports,Discount,0.29,8374.01,Summer
2641,2642,25,Male,Sunglasses,2.7,Vermont,2.7,Debit Card,20,77546,9,High,Silver,100.0,PROD_DCLMUH,14,115.86,Clothing,Loyalty Program,0.4,9187.57,Winter
2642,2643,39,Male,Belt,4.0,Iowa,4.0,Debit Card,48,75515,2,Low,Bronze,93.58,PROD_BHI4XZ,17,97.72,Electronics,Email Campaign,0.13,4052.21,Spring
2643,2644,49,Male,Gloves,2.9,Maryland,2.9,Credit Card,37,69796,1,Low,Bronze,64.91,PROD_LENPKJ,14,90.38,Home,Email Campaign,0.71,1751.08,Summer
2644,2645,25,Male,Pants,3.3,New Mexico,3.3,PayPal,4,94579,6,Low,Silver,100.0,PROD_YE6XEL,15,49.04,Electronics,Loyalty Program,0.68,3557.55,Summer
2645,2646,23,Male,Scarf,4.0,Louisiana,4.0,Bank Transfer,24,68831,5,Low,Silver,100.0,PROD_0LQ72Q,8,75.11,Sports,Loyalty Program,0.4,5900.33,Summer
2646,2647,33,Male,T-shirt,3.9,New Mexico,3.9,Cash,4,87320,4,Medium,Bronze,71.83,PROD_42NCOS,8,44.8,Sports,Email Campaign,0.76,5947.09,Summer
2647,2648,60,Male,Shoes,3.3,South Carolina,3.3,Debit Card,25,89120,2,High,Silver,86.84,PROD_L9Q0TP,9,188.14,Clothing,Loyalty Program,0.66,3086.71,Fall
2648,2649,51,Male,Pants,3.9,Illinois,3.9,Venmo,14,54282,6,Medium,Bronze,78.08,PROD_113LIX,7,43.14,Clothing,Loyalty Program,0.54,8934.98,Summer
2649,2650,23,Male,Gloves,3.9,Minnesota,3.9,Credit Card,14,75484,2,Medium,Silver,59.03,PROD_DZECZ4,13,67.35,Sports,Email Campaign,0.61,4550.33,Spring
2650,2651,20,Male,Socks,4.2,Oregon,4.2,PayPal,46,111991,5,Low,Silver,100.0,PROD_AG89OX,9,43.55,Clothing,Discount,0.85,7604.02,Fall
2651,2652,51,Male,Sneakers,4.6,Tennessee,4.6,Venmo,27,81958,9,High,Bronze,91.56,PROD_UWAJVX,17,79.76,Clothing,Discount,0.03,2731.61,Summer
2652,2653,23,Female,Shorts,3.3,Maryland,3.3,Debit Card,46,32631,1,High,Bronze,43.86,PROD_97LRBI,12,120.74,Clothing,Discount,0.63,6215.28,Winter
2653,2654,67,Female,Blouse,4.8,Wisconsin,4.8,Credit Card,24,85580,7,Medium,Gold,89.94,PROD_MYKIF2,12,151.9,Home,Email Campaign,0.62,439.06,Winter
2654,2655,23,Female,Coat,4.1,Idaho,4.1,Debit Card,4,35634,2,Low,Gold,99.02,PROD_0M7HQH,16,151.01,Home,Email Campaign,0.83,6898.37,Spring
2655,2656,26,Female,Sunglasses,3.4,Wyoming,3.4,Credit Card,2,73230,3,Medium,Silver,87.77,PROD_9EGKOP,7,107.84,Electronics,Discount,0.16,4051.85,Fall
2656,2657,52,Female,Shorts,3.6,Indiana,3.6,Bank Transfer,29,64479,1,Medium,Bronze,45.27,PROD_C30GKO,13,168.69,Sports,Email Campaign,0.75,1448.37,Summer
2657,2658,52,Female,Dress,2.7,Texas,2.7,PayPal,7,46129,8,Medium,Silver,84.48,PROD_4EW70F,7,62.29,Clothing,Email Campaign,0.58,4076.41,Summer
2658,2659,52,Female,Handbag,3.2,Ohio,3.2,Bank Transfer,39,58905,10,Low,Bronze,100.0,PROD_RM4NZL,7,84.43,Home,Email Campaign,0.19,7158.85,Spring
2659,2660,35,Female,Boots,4.4,Kansas,4.4,Bank Transfer,46,36145,3,Low,Bronze,51.69,PROD_6NP2OR,14,198.49,Electronics,Email Campaign,0.03,1105.89,Spring
2660,2661,24,Female,Pants,4.9,South Carolina,4.9,Debit Card,44,35664,3,High,Silver,75.79,PROD_8M4NCZ,18,46.02,Home,Email Campaign,0.73,8095.88,Spring
2661,2662,43,Female,Boots,4.8,Michigan,4.8,Debit Card,20,103761,9,Medium,Gold,100.0,PROD_PGPV3K,6,40.67,Clothing,Email Campaign,0.61,8287.11,Spring
2662,2663,25,Female,Skirt,2.8,Nebraska,2.8,PayPal,44,95121,5,High,Silver,100.0,PROD_7A95P5,1,86.98,Electronics,Loyalty Program,0.93,6599.97,Spring
2663,2664,46,Female,Sneakers,2.9,Wisconsin,2.9,Credit Card,23,97621,6,Low,Bronze,78.97,PROD_B5BVX9,3,128.56,Electronics,Email Campaign,0.51,4482.0,Summer
2664,2665,22,Female,Jewelry,3.2,Illinois,3.2,Debit Card,37,81326,8,High,Gold,100.0,PROD_X8DOL3,3,38.67,Sports,Email Campaign,0.52,5868.0,Summer
2665,2666,70,Female,T-shirt,3.5,Louisiana,3.5,Venmo,4,39933,8,Medium,Gold,100.0,PROD_KNEND6,18,182.59,Clothing,Loyalty Program,0.04,7885.32,Spring
2666,2667,49,Female,Sandals,4.1,Ohio,4.1,Bank Transfer,14,50627,6,Medium,Bronze,79.67,PROD_U2KXPG,6,39.21,Home,Discount,0.18,4481.07,Winter
2667,2668,48,Female,Boots,4.1,Maryland,4.1,Venmo,31,118019,7,Low,Bronze,100.0,PROD_QKUHEP,18,155.6,Sports,Loyalty Program,0.02,4455.39,Spring
2668,2669,59,Female,Coat,4.8,Texas,4.8,Venmo,9,77264,1,High,Bronze,69.28,PROD_BGLEQ6,2,31.97,Home,Discount,0.2,8417.66,Spring
2669,2670,39,Female,Belt,2.8,Illinois,2.8,PayPal,31,75689,10,Low,Silver,100.0,PROD_MYHBIZ,19,42.57,Home,Loyalty Program,0.79,4032.06,Spring
2670,2671,30,Female,Sunglasses,4.7,Pennsylvania,4.7,Venmo,26,78172,4,Low,Gold,100.0,PROD_NP39O8,10,127.05,Electronics,Email Campaign,0.71,3303.85,Spring
2671,2672,37,Female,Sandals,4.8,Alabama,4.8,Cash,41,83743,6,High,Bronze,81.33,PROD_16B2O0,19,23.55,Clothing,Discount,0.99,4785.7,Spring
2672,2673,56,Female,Boots,2.9,West Virginia,2.9,Debit Card,13,30449,8,High,Silver,98.97,PROD_T9C2VJ,1,176.06,Electronics,Loyalty Program,0.42,2839.23,Winter
